File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBug
solr/src/java/org/apache/solr/response/XMLResponseWriter.java,0,2,41,1,0,1,0,3,1,3,0,0,1,3,20,1,3,3,9,0,0,1,3,2,3,3,9,15,2,1.33,6,11,1,7,0,3,1,0,1,1,4,2,3,1.333333333,0,1,0.666666667,0,1,1,1,0,0,0,1,1,1,6,1,0.804878049,1,0,3,1,0,FALSE
solr/src/java/org/apache/solr/response/XMLWriter.java,1,9,845,18,6,1,8,172,3,12,1,1,3,59,151,5,59,151,135,0,12,18,52,390,151,63,151,578,326,0.26,127,477,18,326,0,58,3,93,1,2,16,2,16,4.576271186,1,22,3.915254237,0,416,18.71186441,1,4,0.676923077,0,9,9,4,167,645,0.661538462,0.444444444,0,3,4,8,FALSE
solr/src/java/org/apache/solr/response/XSLTResponseWriter.java,0,13,133,5,0,1,6,13,3,18,0,3,3,4,33,1,4,11,45,1,1,7,3,46,11,4,45,82,23,0.4,18,68,5,56,1,4,3,71,1,1,8,2,7,4.75,3,10,6,4,12,4.75,1,2,1.333333333,0,1,1,1,14,5,0.766917293,1,0,3,1,1,FALSE
solr/src/java/org/apache/solr/schema/AbstractSubTypeFieldType.java,0,7,122,3,1,1,2,11,2,9,1,2,2,7,40,1,7,11,34,3,5,3,3,36,11,7,32,70,23,0.57,13,55,3,43,0,6,2,75,3,2,8,2,14,5.142857143,0,9,3.285714286,1,3,1.571428571,1,6,1.1,0,2,2,2,2,0,0.983606557,0.5,0,1,2,2,FALSE
solr/src/java/org/apache/solr/schema/BCDIntField.java,0,2,83,1,0,1,0,9,1,3,0,0,1,9,21,1,9,9,28,1,0,1,8,8,9,9,19,46,8,0.46,16,27,1,17,0,9,1,0,3,2,8,1,8,2.222222222,0,3,1.888888889,0,1,1,1,0,0,0,3,3,2,9,6,0.734939759,0.666666667,0,3,2,1,FALSE
solr/src/java/org/apache/solr/schema/BCDLongField.java,0,3,37,1,0,1,0,2,1,3,0,0,1,2,19,1,2,2,9,0,0,1,2,2,2,2,7,14,2,1.36,4,9,1,6,0,2,1,0,4,0,2,1,3,2,1,3,2.5,2,1,1,1,0,0,0,2,2,2,0,7,0.702702703,0.5,0,4,2,0,FALSE
solr/src/java/org/apache/solr/schema/BCDStrField.java,0,3,41,1,0,1,0,2,1,5,0,2,1,2,23,1,2,2,9,0,0,1,2,2,2,2,7,14,2,1.64,4,9,1,6,0,2,1,0,4,0,2,1,3,2,1,2,2,2,1,1,1,0,0,0,2,2,2,0,7,0.634146341,0.5,0,3,2,1,FALSE
solr/src/java/org/apache/solr/schema/BinaryField.java,1,6,91,5,0,1,0,12,2,6,0,0,2,7,17,1,7,11,27,0,0,6,6,28,11,9,22,60,23,0.28,14,45,5,33,0,7,2,0,3,0,8,1,6,3,0,13,4.714285714,1,5,1.571428571,1,1,0.333333333,0,5,5,3,7,8,0.725274725,0.4,0,3,3,1,FALSE
solr/src/java/org/apache/solr/schema/BoolField.java,0,5,136,4,0,1,3,25,1,5,0,0,1,14,23,3,14,20,47,1,2,6,13,38,20,16,39,93,23,0.25,20,62,4,45,0,14,2,93,3,0,10,2,5,1.857142857,0,5,2.428571429,0,3,1.142857143,1,1,0.166666667,0,6,6,3,19,6,0.801470588,0.5,0,3,3,3,FALSE
solr/src/java/org/apache/solr/schema/ByteField.java,0,5,88,3,0,1,0,8,1,6,0,1,1,6,27,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.56,13,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,6,6,4,11,10,0.613636364,0.333333333,0,4,4,1,FALSE
solr/src/java/org/apache/solr/schema/CoordinateFieldType.java,0,3,50,1,0,1,2,1,1,3,0,0,1,1,37,1,1,1,6,0,1,1,1,3,1,1,6,9,1,4.11,4,7,1,5,0,1,1,66,4,1,0,1,3,3,3,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,1,0,1,1,0,FALSE
solr/src/java/org/apache/solr/schema/CopyField.java,0,5,82,3,0,1,1,11,2,7,0,2,2,6,36,1,6,9,13,0,3,4,6,16,9,6,12,37,12,0.97,9,24,3,15,0,6,2,62,1,0,1,1,10,4.833333333,2,4,2,1,4,1.5,1,1,0.375,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/DateField.java,0,6,489,7,0,1,9,63,2,8,0,1,2,37,137,5,37,57,103,6,4,8,31,154,57,41,86,287,85,0.48,66,171,7,113,0,37,2,90,3,2,18,2,22,3.567567568,0,12,3.27027027,0,24,2.405405405,1,3,0.441860465,0,7,7,5,36,14,0.501022495,0.428571429,0,2,5,3,FALSE
solr/src/java/org/apache/solr/schema/DoubleField.java,0,5,88,3,0,1,0,8,1,6,0,1,1,6,27,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.56,13,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,5,5,3,8,9,0.693181818,0.4,0,4,3,2,FALSE
solr/src/java/org/apache/solr/schema/ExternalFileField.java,0,5,102,4,0,1,0,10,2,5,0,0,2,5,43,1,5,9,29,1,4,5,4,15,9,5,24,49,12,0.88,10,36,4,28,0,5,2,65,3,0,12,1,6,2.2,0,11,3.2,0,3,1.4,1,2,0.857142857,0,2,2,2,4,6,0.931372549,0.5,0,1,2,2,FALSE
solr/src/java/org/apache/solr/schema/FieldProperties.java,0,6,113,4,6,2,15,13,2,6,6,0,2,6,24,1,6,13,37,0,0,4,0,44,13,10,33,71,23,0.34,19,56,4,39,0,0,2,97,1,2,0,1,4,3.166666667,2,6,2.833333333,1,5,2.333333333,1,2,1.25,0,0,0,0,0,0,0.849557522,0,0,2,0,1,FALSE
solr/src/java/org/apache/solr/schema/FieldType.java,0,5,568,9,3,1,2,67,2,10,0,4,2,39,239,3,39,65,104,8,12,9,28,138,65,41,97,268,92,0.89,62,189,9,131,0,39,2,93,3,22,24,2,19,6.41025641,1,16,2.974358974,0,160,5.384615385,1,2,0.302325581,0,12,12,4,88,60,0.455985915,0.416666667,0,3,4,8,FALSE
solr/src/java/org/apache/solr/schema/FloatField.java,0,5,85,3,0,1,0,8,1,6,0,1,1,6,26,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.54,11,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,5,5,3,8,8,0.8,0.4,0,3,3,2,FALSE
solr/src/java/org/apache/solr/schema/GeoHashField.java,0,5,112,2,0,1,0,9,1,6,0,0,1,7,29,1,7,9,38,0,0,2,7,21,9,7,30,65,14,0.45,18,44,2,34,0,7,1,0,3,0,19,2,8,3.714285714,2,9,3.428571429,2,2,1.285714286,1,1,0.444444444,0,2,2,2,1,7,0.973214286,0.5,0,1,2,2,FALSE
solr/src/java/org/apache/solr/schema/IndexSchema.java,10,9,1356,29,8,1,5,198,2,13,2,3,2,85,354,13,85,193,271,14,31,31,53,490,193,112,274,826,348,0.43,181,622,29,416,0,83,2,93,3,2,32,2,31,5.294117647,0,71,4.470588235,1,708482,8337.294118,1,4,0.676767677,0,8,8,4,26,115,0.34439528,0.5,0,5,4,6,FALSE
solr/src/java/org/apache/solr/schema/IntField.java,0,5,85,3,0,1,0,8,1,6,0,1,1,6,26,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.54,11,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,5,5,3,8,6,0.8,0.4,0,3,3,2,FALSE
solr/src/java/org/apache/solr/schema/LatLonType.java,0,9,602,8,2,1,2,86,2,11,0,1,2,35,67,5,35,65,190,1,43,15,32,253,65,42,160,434,154,0.15,110,314,8,253,1,35,2,81,4,0,22,2,24,5.114285714,0,29,4.828571429,0,32,2.485714286,1,3,0.512195122,0,12,12,6,31,42,0.996677741,0.333333333,0,1,6,1,FALSE
solr/src/java/org/apache/solr/schema/LegacyDateField.java,0,4,106,2,0,1,1,6,1,6,0,2,1,5,56,2,5,6,23,3,1,2,2,12,6,5,16,40,9,1.4,10,25,2,17,0,5,1,66,4,0,1,1,2,1.6,1,6,3.2,2,2,1.2,1,1,0.375,0,2,2,1,2,119,0.962264151,1,0,1,1,1,FALSE
solr/src/java/org/apache/solr/schema/LongField.java,0,5,88,3,0,1,0,8,1,6,0,1,1,6,27,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.56,13,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,5,5,3,7,10,0.738636364,0.4,0,3,3,3,FALSE
solr/src/java/org/apache/solr/schema/PointType.java,0,8,232,7,0,1,0,29,2,10,0,1,2,14,45,2,14,29,75,1,1,7,13,80,29,14,68,161,55,0.28,28,123,7,94,0,14,2,33,5,0,23,2,10,4.285714286,0,9,4.5,1,12,2.714285714,1,2,0.705882353,0,3,3,2,4,9,0.793991416,0.666666667,0,2,2,1,FALSE
solr/src/java/org/apache/solr/schema/RandomSortField.java,2,5,218,2,0,1,1,26,1,6,2,0,1,24,58,5,24,26,39,0,5,2,22,68,26,24,46,127,33,0.46,36,79,2,52,0,22,1,83,3,0,10,2,8,2.041666667,0,5,1.833333333,0,2,1.083333333,1,1,0.166666667,0,6,6,3,21,22,0.449541284,0.333333333,0,4,3,3,FALSE
solr/src/java/org/apache/solr/schema/SchemaAware.java,0,1,39,1,0,1,0,1,1,10,0,9,1,1,33,1,1,1,3,0,0,1,1,0,1,1,3,4,0,8.25,2,3,1,2,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/SchemaField.java,0,3,277,9,6,1,0,50,1,5,3,1,1,34,76,1,34,49,62,0,5,9,28,86,49,34,58,155,64,0.49,47,122,9,74,0,31,1,77,2,0,9,1,82,11.5,1,6,1.823529412,1,108,4.352941176,1,2,0.25,0,8,8,4,57,14,0.57400722,0.375,0,3,4,5,FALSE
solr/src/java/org/apache/solr/schema/ShortField.java,0,5,92,3,0,1,0,8,1,6,0,1,1,6,28,1,6,8,25,1,0,3,5,16,8,6,19,48,13,0.58,16,32,3,23,0,6,1,0,3,0,9,1,4,2.666666667,1,6,3,1,3,1.333333333,1,1,0.375,0,5,5,3,8,11,0.663043478,0.4,0,2,3,3,FALSE
solr/src/java/org/apache/solr/schema/SimilarityFactory.java,0,1,29,1,0,1,0,3,1,1,0,0,1,3,16,1,3,3,8,0,1,1,3,2,3,3,8,9,2,1.78,4,10,1,7,0,3,1,33,1,3,2,1,2,1.333333333,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,0.551724138,1,0,2,1,0,FALSE
solr/src/java/org/apache/solr/schema/SortableDoubleField.java,0,4,168,2,0,1,1,25,1,5,0,0,1,22,20,3,22,23,53,2,1,3,20,47,23,22,46,116,23,0.17,33,69,2,46,0,22,1,58,3,0,10,2,8,2,0,3,2.227272727,0,1,1,1,0,0,0,8,8,5,57,12,0.803571429,0.5,0,3,5,2,FALSE
solr/src/java/org/apache/solr/schema/SortableFloatField.java,0,4,165,2,0,1,1,25,1,4,0,0,1,22,19,3,22,23,51,2,1,3,20,45,23,22,44,114,23,0.17,32,67,2,44,0,22,1,58,3,0,10,2,8,2,0,3,2.227272727,0,1,1,1,0,0,0,8,8,5,57,12,0.8,0.5,0,3,5,2,FALSE
solr/src/java/org/apache/solr/schema/SortableIntField.java,0,4,165,2,0,1,1,25,1,5,0,0,1,22,24,3,22,23,51,2,1,3,20,45,23,22,44,114,23,0.21,27,67,2,44,0,22,1,58,3,0,10,2,8,2,0,4,2.272727273,0,1,1,1,0,0,0,8,8,5,58,14,0.818181818,0.5,0,2,5,3,FALSE
solr/src/java/org/apache/solr/schema/SortableLongField.java,0,4,162,2,0,1,1,25,1,4,0,0,1,22,19,3,22,23,51,2,1,3,20,45,23,22,44,114,23,0.17,29,67,2,44,0,22,1,58,3,0,10,2,8,2,0,4,2.272727273,0,1,1,1,0,0,0,9,9,5,58,13,0.814814815,0.444444444,0,2,5,3,FALSE
solr/src/java/org/apache/solr/schema/SpatialQueryable.java,0,1,34,1,0,1,0,1,1,1,0,0,1,1,22,1,1,1,6,0,0,1,1,0,1,1,6,7,0,3.14,5,6,1,5,0,1,1,0,0,3,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,FALSE
solr/src/java/org/apache/solr/schema/StrField.java,0,5,128,1,0,1,1,18,1,5,0,0,1,17,19,3,17,17,38,2,0,2,15,37,17,17,35,89,18,0.21,20,53,1,35,0,17,1,80,3,0,9,2,5,2.058823529,1,4,1.823529412,1,1,1,1,0,0,0,5,5,3,18,74,0.829457364,0.6,0,2,3,4,FALSE
solr/src/java/org/apache/solr/schema/TextField.java,0,19,275,29,1,1,0,40,4,23,1,2,4,9,40,1,9,39,71,1,1,30,7,126,39,13,67,206,85,0.19,29,152,29,113,1,8,4,77,3,0,21,1,6,2.777777778,1,27,5.111111111,1,6600,734.5555556,1,6,1.727272727,0,5,5,3,20,5,0.701818182,0.4,0,2,3,7,FALSE
solr/src/java/org/apache/solr/schema/TrieDateField.java,0,6,207,7,0,1,0,35,2,7,0,0,2,17,25,1,17,33,75,1,2,8,16,69,33,17,58,149,51,0.17,35,109,7,79,0,17,2,85,4,0,25,1,6,2.764705882,0,20,4.647058824,1,14,2.176470588,1,2,0.578947368,0,11,11,4,71,67,0.942028986,0.363636364,0,1,4,4,FALSE
solr/src/java/org/apache/solr/schema/TrieDoubleField.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,0,0,0,0,1,0,0,2,6,1,2.67,2,3,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/TrieField.java,0,10,530,20,9,2,4,128,4,11,10,0,2,32,55,3,34,81,110,1,8,21,24,285,125,52,87,417,185,0.13,61,272,16,200,0,24,4,100,4,4,30,1,14,5.705882353,0,31,5.294117647,1,65,4.735294118,0,2,0.5,0,12,12,4,84,150,0.61509434,0.416666667,0,2,4,5,FALSE
solr/src/java/org/apache/solr/schema/TrieFloatField.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,0,0,0,0,1,0,0,2,6,1,2.67,2,3,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/TrieIntField.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,0,0,0,0,1,0,0,2,6,1,2.67,2,3,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/TrieLongField.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,0,0,0,0,1,0,0,2,6,1,2.67,2,3,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/schema/UUIDField.java,0,4,101,3,0,1,2,15,1,6,0,1,1,7,35,1,7,9,28,1,0,9,6,17,9,7,20,53,12,0.66,13,32,3,22,0,7,2,85,3,0,8,1,6,2.857142857,1,8,3.142857143,2,3,1.285714286,1,2,0.666666667,0,2,2,1,1,8,0.930693069,1,0,1,1,3,FALSE
solr/src/java/org/apache/solr/search/BitDocSet.java,0,5,211,3,0,1,0,29,1,7,0,2,1,21,69,2,21,29,36,0,4,3,21,57,29,21,35,115,42,0.6,30,77,3,47,0,21,1,60,2,0,4,2,11,2.428571429,0,8,2.666666667,1,3,1.380952381,1,7,0.76,0,1,1,1,3,0,0.947867299,1,0,1,1,3,FALSE
solr/src/java/org/apache/solr/search/BoostQParserPlugin.java,0,10,90,3,0,1,2,8,1,11,0,0,1,6,27,2,6,8,18,0,3,3,6,30,8,6,24,52,14,0.52,11,38,3,29,1,6,1,100,2,0,11,2,7,2.833333333,0,10,2.833333333,0,3,1.333333333,1,1,0.333333333,0,1,1,1,5,0,0.788888889,1,0,3,1,1,FALSE
solr/src/java/org/apache/solr/search/CacheConfig.java,0,6,119,4,0,1,0,15,2,7,3,0,2,8,26,1,8,14,32,0,7,4,8,35,14,8,33,71,29,0.37,23,62,4,47,0,5,2,73,1,0,7,1,7,3.75,1,16,4.5,1,5,1.875,1,1,0.5,0,0,0,0,0,0,0.840336134,0,0,2,0,1,FALSE
solr/src/java/org/apache/solr/search/CacheRegenerator.java,0,1,43,1,0,1,0,1,1,11,0,10,1,1,35,1,1,1,4,0,0,1,1,0,1,1,4,5,0,7,3,4,1,3,0,1,1,0,0,5,2,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE
solr/src/java/org/apache/solr/search/ConstantScorePrefixQuery.java,0,5,85,3,0,1,0,11,2,7,0,1,2,6,27,1,6,10,22,0,1,4,6,22,10,8,18,48,20,0.56,11,38,3,27,0,6,2,0,2,0,4,1,2,1.5,1,7,3.666666667,1,4,1.833333333,1,1,0.5,0,0,0,0,0,0,0.941176471,0,0,1,0,2,FALSE
solr/src/java/org/apache/solr/search/DisMaxQParser.java,0,11,242,9,0,2,1,39,3,13,0,1,3,12,49,1,12,33,65,7,6,12,5,91,33,18,63,161,63,0.3,32,126,9,89,0,12,3,84,2,0,18,1,12,5.333333333,1,17,7,1,24,4,1,4,1.571428571,0,2,2,2,3,1,0.966942149,0.5,0,1,2,4,FALSE
solr/src/java/org/apache/solr/search/DisMaxQParserPlugin.java,0,2,40,1,0,1,1,2,1,2,0,0,1,2,23,1,2,2,9,0,0,1,2,2,2,2,8,13,1,1.77,4,9,1,6,0,2,1,100,2,0,5,1,4,2,0,2,1,0,1,1,1,0,0,0,2,2,2,85,2,0.925,0.5,0,1,2,3,FALSE
solr/src/java/org/apache/solr/search/DocIterator.java,0,1,54,1,0,1,0,2,1,8,0,7,1,2,43,1,2,2,5,0,0,1,2,0,2,2,5,6,0,7.17,5,5,1,4,0,2,1,0,2,4,0,1,30,18.5,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.685185185,0,0,2,0,0,FALSE
solr/src/java/org/apache/solr/search/DocList.java,0,1,140,1,0,1,0,7,1,5,0,4,1,7,106,1,7,7,9,0,0,1,7,0,7,7,9,10,0,10.6,24,9,1,8,0,7,1,0,1,1,1,1,20,10,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.914285714,0,0,2,0,0,FALSE
solr/src/java/org/apache/solr/search/DocListAndSet.java,0,0,37,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,4,0,2,0,0,0,0,0,4,5,0,5.8,3,4,0,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945945946,0,0,2,0,0,FALSE
solr/src/java/org/apache/solr/search/DocSet.java,0,6,308,6,0,1,0,48,1,10,0,3,1,31,132,5,31,44,51,0,2,8,31,69,44,36,57,131,44,1.01,47,101,6,73,0,31,2,16,1,4,7,2,23,3.709677419,0,8,2.387096774,0,6,1.387096774,1,3,0.378378378,0,7,7,3,16,17,0.853896104,0.571428571,0,2,3,4,FALSE
solr/src/java/org/apache/solr/search/DocSetHitCollector.java,0,5,150,3,2,1,0,19,2,7,0,2,2,11,44,2,11,19,34,0,7,3,9,36,19,11,28,86,37,0.51,20,65,3,44,0,11,2,66,3,1,6,1,8,3.818181818,0,6,2.818181818,0,3,1.727272727,1,2,1,0,2,2,2,14,6,0.9,0.5,0,2,2,3,FALSE
solr/src/java/org/apache/solr/search/DocSlice.java,0,5,144,4,0,1,0,30,1,6,0,1,1,17,42,2,17,25,28,0,8,7,17,47,25,22,34,84,36,0.5,22,70,4,45,0,17,2,61,2,0,3,2,14,3.058823529,0,7,1.941176471,0,4,1.411764706,1,2,0.45,0,0,0,0,0,0,0.993055556,0,0,1,0,1,FALSE
solr/src/java/org/apache/solr/search/ExtendedDismaxQParserPlugin.java,2,19,1160,54,2,3,2,257,6,26,5,4,5,34,199,9,36,180,243,10,40,74,22,524,199,112,226,803,407,0.25,173,633,54,440,2,31,8,100,3,0,26,1,29,4.722222222,0,57,6.861111111,0,999999999,27778082.81,0,7,1.391304348,0,5,5,3,15,5,0.897413793,0.6,0,2,3,2,FALSE
solr/src/java/org/apache/solr/search/FastLRUCache.java,1,8,286,12,0,1,0,46,2,9,1,0,2,20,41,1,20,46,75,0,9,12,19,123,46,28,77,199,97,0.21,47,174,12,130,0,19,2,84,1,0,10,2,9,2.3,0,17,3.55,1,64,5.45,1,4,0.666666667,0,1,1,1,1,0,0.765734266,1,0,3,1,2,FALSE
solr/src/java/org/apache/solr/search/FieldQParserPlugin.java,0,7,54,1,0,1,1,3,1,7,0,0,1,3,23,2,3,3,17,0,0,1,3,10,3,3,17,26,2,0.88,5,19,1,15,0,3,1,100,2,0,8,2,4,2.666666667,0,6,2.333333333,0,1,1,1,0,0,0,2,2,1,2,10,1,1,0,1,1,0,FALSE
solr/src/java/org/apache/solr/search/function/BoostedQuery.java,1,5,217,2,0,1,0,30,1,5,0,0,1,22,24,3,22,28,83,0,11,4,21,77,28,22,64,162,55,0.15,33,119,2,89,0,22,1,58,3,0,11,1,8,2.590909091,0,13,3.954545455,1,2,1.227272727,1,7,0.592592593,0,10,10,4,46,47,0.944700461,0.4,0,1,4,2,FALSE
solr/src/java/org/apache/solr/search/function/ByteFieldSource.java,0,6,114,3,0,1,0,19,1,6,0,0,1,14,23,2,14,18,22,0,1,4,14,41,18,14,24,73,18,0.32,18,42,3,26,0,14,1,33,3,0,4,2,4,1.714285714,1,4,1.928571429,1,2,1.071428571,1,1,0.176470588,0,5,5,3,14,10,0.886956522,0.6,0,2,3,1,FALSE
solr/src/java/org/apache/solr/search/function/ConstNumberSource.java,0,1,29,1,0,1,0,5,1,1,0,0,1,5,19,1,5,5,7,0,0,1,5,0,5,5,7,8,0,2.38,2,7,1,6,0,5,1,0,2,3,0,1,1,0.2,0,1,1,1,1,1,1,0,0,0,1,1,1,0,5,1,1,0,1,1,0,FALSE
solr/src/java/org/apache/solr/search/function/ConstValueSource.java,0,4,108,2,0,1,0,17,1,4,0,0,1,16,19,2,16,17,27,0,2,2,16,32,17,16,24,75,19,0.25,14,43,2,25,0,16,1,50,3,0,2,2,2,1.0625,0,3,1.3125,1,2,1.0625,1,1,0.157894737,0,2,2,2,12,2,0.657407407,0.5,0,3,2,0,FALSE
solr/src/java/org/apache/solr/search/function/distance/GeohashFunction.java,0,6,100,5,0,2,0,12,2,7,0,0,2,8,24,2,8,12,25,1,2,5,7,31,12,12,23,59,24,0.41,17,47,5,34,0,8,2,16,2,0,2,2,4,2.25,1,5,2.75,1,5,1.5,1,3,0.5,0,1,1,1,4,4,0.98,1,0,1,1,1,FALSE
solr/src/java/org/apache/solr/search/function/distance/GeohashHaversineFunction.java,0,7,150,3,0,1,0,23,1,8,0,0,1,14,28,2,14,17,37,2,3,6,12,60,17,14,38,102,33,0.27,20,71,3,53,0,14,2,33,2,0,5,2,5,2.928571429,1,6,3.142857143,1,3,1.214285714,1,1,0.235294118,0,4,4,3,12,7,0.94,0.5,0,1,3,2,FALSE
solr/src/java/org/apache/solr/search/function/distance/HaversineConstFunction.java,4,11,273,17,0,1,2,49,2,12,4,0,2,18,31,3,18,42,75,1,6,20,13,134,42,20,75,208,84,0.15,38,159,17,116,0,14,3,75,2,0,18,2,8,3.166666667,1,12,4.166666667,1,352,20.94444444,1,3,0.681818182,0,3,3,3,13,6,0.974358974,0.333333333,0,1,3,1,FALSE
solr/src/java/org/apache/solr/search/function/distance/HaversineFunction.java,0,8,175,2,0,1,0,22,1,9,0,0,1,15,32,2,15,18,42,2,4,5,13,68,18,15,43,120,45,0.27,23,88,2,69,0,15,1,50,2,0,7,2,8,3.266666667,1,7,3.066666667,1,2,1.2,1,1,0.277777778,0,4,4,3,13,7,0.948571429,0.5,0,1,3,2,FALSE
solr/src/java/org/apache/solr/search/function/distance/SquaredEuclideanFunction.java,0,5,75,5,0,2,0,9,2,7,0,0,2,5,24,1,5,9,19,2,1,5,3,17,9,9,15,37,16,0.65,15,31,5,21,1,5,2,40,3,0,3,1,4,2.2,1,4,2.6,1,5,1.8,1,1,0.428571429,0,1,1,1,2,0,0.973333333,1,0,1,1,1,FALSE
solr/src/java/org/apache/solr/search/function/distance/StringDistanceFunction.java,0,7,118,6,0,2,0,15,2,9,0,0,2,10,25,2,10,15,25,0,3,6,10,43,15,15,26,73,30,0.34,20,56,6,40,1,10,2,6,2,0,3,2,4,2.8,1,6,3.2,2,6,1.5,1,1,0.230769231,0,4,4,2,27,5,0.805084746,0.75,0,2,2,0,FALSE
solr/src/java/org/apache/solr/search/function/distance/VectorDistanceFunction.java,0,7,175,6,0,1,0,22,1,8,0,0,1,16,38,2,16,22,36,2,4,6,14,65,22,21,39,110,44,0.35,27,83,6,60,0,16,1,37,2,1,7,2,7,3.125,1,7,2.8125,1,6,1.375,1,1,0.210526316,0,3,3,3,11,6,0.954285714,0.333333333,0,1,3,2,FALSE
solr/src/java/org/apache/solr/search/function/DivFloatFunction.java,0,3,40,1,0,1,0,3,1,4,0,1,1,3,22,1,3,3,7,2,0,1,1,3,3,3,5,14,3,1.57,4,8,1,4,0,3,1,0,3,0,1,1,3,2,0,2,1.666666667,1,1,1,1,0,0,0,1,1,1,2,0,0.95,1,0,2,1,0,FALSE
solr/src/java/org/apache/solr/search/function/DocValues.java,0,4,128,6,0,1,0,34,1,4,0,0,1,22,32,5,22,27,30,0,0,9,22,54,27,25,34,78,33,0.41,18,67,6,40,0,22,2,0,1,34,3,2,32,5.363636364,0,4,1.090909091,0,16,1.681818182,1,0,0,0,1,1,1,12,0,0.90625,1,0,2,1,0,FALSE
solr/src/java/org/apache/solr/search/function/DoubleConstValueSource.java,0,4,113,2,0,1,0,17,1,5,0,0,1,16,16,2,16,17,29,0,3,2,16,34,17,16,26,78,20,0.21,19,46,2,28,0,16,1,63,3,0,2,2,5,1.25,0,4,1.375,1,2,1.0625,1,1,0.157894737,0,2,2,2,12,2,0.911504425,0.5,0,2,2,0,FALSE
